Room Id,Arrival Date,Assigned Room Type,Country,Customer Type,Deposit Type,Distribution Channel,Hotel,Is Canceled,Market Segment,Meal,Reservation Status,Reservation Status Date,Reserved Room Type,Adr,Adults,Agent,Babies,Booking Changes,Children,Company,Days In Waiting List,Is Repeated Guest,Lead Time,Previous Bookings Not Canceled,Previous Cancellations,Required Car Parking Spaces,Stays In Week Nights,Stays In Weekend Nights,Total days,Rev
id_00041918,14-02-2017,D,France,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,15-01-2017,D,153.33,3,9,0,0,0,,0,0,36,0,0,0,3,0,3,459.99
id_00041919,14-02-2017,D,TWN,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,25-01-2017,D,134.3,3,9,0,0,0,,0,0,21,0,0,0,4,0,4,537.2
id_00041920,15-02-2017,D,France,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,08-02-2017,D,168,3,9,0,0,0,,0,0,8,0,0,0,3,0,3,504
id_00041921,15-02-2017,D,TWN,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,23-01-2017,D,158,3,9,0,0,0,,0,0,23,0,0,0,3,0,3,474
id_00041922,24-02-2017,D,COL,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,05-02-2017,D,160,3,9,0,0,0,,0,0,40,0,0,0,2,0,2,320
id_00041923,24-02-2017,D,Spain,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,18-02-2017,D,163,3,9,0,0,0,,0,0,6,0,0,0,2,0,2,326
id_00041924,24-02-2017,D,Spain,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,09-02-2017,D,158,3,9,0,0,0,,0,0,22,0,0,0,2,0,2,316
id_00041925,24-02-2017,D,Portugal,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,06-02-2017,D,158,3,9,0,0,0,,0,0,24,0,0,0,2,0,2,316
id_00041926,09-02-2017,D,CHN,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,19-01-2017,D,133.2,3,9,0,1,0,,0,0,30,0,0,0,3,0,3,399.6
id_00041927,10-02-2017,D,USA,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,18-01-2017,D,160,3,9,0,0,0,,0,0,28,0,0,0,2,1,3,480
id_00041928,13-02-2017,D,Great Britain,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,12-12-2016,D,140.4,3,9,0,0,0,,0,0,64,0,0,0,2,1,3,421.2
id_00041929,13-02-2017,D,France,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,07-02-2017,D,138.55,3,9,0,0,0,,0,0,8,0,0,0,3,1,4,554.2
id_00041930,20-02-2017,D,France,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,11-02-2017,D,158,3,9,0,0,0,,0,0,10,0,0,0,2,1,3,474
id_00041931,20-02-2017,D,NOR,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,12-12-2016,D,122.4,3,9,0,0,0,,0,0,213,0,0,0,2,1,3,367.2
id_00041932,20-02-2017,D,NOR,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,12-12-2016,D,122.4,3,9,0,0,0,,0,0,213,0,0,0,2,1,3,367.2
id_00041933,25-02-2017,D,CHN,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,25-01-2017,D,144,3,9,0,0,0,,0,0,43,0,0,0,1,1,2,288
id_00041934,25-02-2017,D,Great Britain,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,15-02-2017,D,163,3,9,0,0,0,,0,0,10,0,0,0,1,1,2,326
id_00041935,27-02-2017,D,CHE,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,27-02-2017,D,158,3,9,0,1,0,,0,0,41,0,0,0,2,1,3,474
id_00041936,25-02-2017,D,Netherland,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,16-02-2017,D,158,3,9,0,3,0,,0,0,25,0,0,0,1,1,2,316
id_00041937,11-02-2017,D,DNK,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,03-02-2017,D,134.3,3,9,0,0,0,,0,0,9,0,0,0,5,2,7,940.1
id_00041938,12-02-2017,D,Great Britain,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,24-01-2017,D,134.3,3,9,0,0,0,,0,0,19,0,0,0,2,2,4,537.2
id_00041939,12-02-2017,D,Great Britain,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,01-02-2017,D,134.3,3,9,0,0,0,,0,0,15,0,0,0,2,2,4,537.2
id_00041940,24-02-2017,D,Great Britain,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,28-01-2017,D,134.3,3,9,0,0,0,,0,0,29,0,0,0,2,2,4,537.2
id_00041941,25-02-2017,D,Brazil,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,17-03-2016,D,114.3,3,9,0,0,0,,0,0,346,0,0,0,1,2,3,342.9
id_00041942,25-02-2017,D,Spain,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,27-01-2017,D,149.33,3,9,0,0,0,,0,0,44,0,0,0,1,2,3,447.99
id_00041943,25-02-2017,D,Spain,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,27-01-2017,D,149.33,3,9,0,0,0,,0,0,44,0,0,0,1,2,3,447.99
id_00041944,25-02-2017,D,Italy,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,02-02-2017,D,134.3,3,9,0,0,0,,0,0,28,0,0,0,2,2,4,537.2
id_00041945,10-02-2017,D,CHN,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,18-01-2017,D,119.12,3,9,0,0,0,,0,0,23,0,0,0,10,4,14,1667.68
id_00041946,17-01-2017,D,SEN,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,09-01-2017,D,98.36,1,9,0,0,0,,0,0,12,0,0,0,5,2,7,688.52
id_00041947,25-01-2017,D,CHN,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,30-12-2016,D,87.21,1,9,0,0,0,,0,0,66,0,0,0,5,2,7,610.47
id_00041948,08-01-2017,D,AGO,Transient,No Deposit,TA/TO,City Hotel,1,Online TA,BB,Canceled,28-11-2016,D,96.9,1,9,0,0,0,,0,0,41,0,0,0,10,4,14,1356.6
id_00041949,16-01-2017,A,Portugal,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,19-01-2017,A,85.67,2,9,0,0,0,,0,0,15,0,0,0,2,1,3,257.01
id_00041950,16-01-2017,A,DNK,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,20-01-2017,A,88.33,2,9,0,0,0,,0,0,12,0,0,0,3,1,4,353.32
id_00041951,22-01-2017,A,CHN,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,23-01-2017,A,88,2,9,0,0,0,,0,0,6,0,0,0,0,1,1,88
id_00041952,22-01-2017,A,CHN,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,23-01-2017,A,88,2,9,0,0,0,,0,0,6,0,0,0,0,1,1,88
id_00041953,22-01-2017,A,JPN,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,23-01-2017,A,58.31,2,152,0,0,0,,0,0,0,0,0,0,0,1,1,58.31
id_00041954,22-01-2017,A,Portugal,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,23-01-2017,A,88,2,9,0,0,0,,0,0,7,0,0,0,0,1,1,88
id_00041955,22-01-2017,A,Portugal,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,23-01-2017,A,88,2,9,0,0,0,,0,0,0,0,0,0,0,1,1,88
id_00041956,23-01-2017,A,DNK,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,24-01-2017,A,58.31,2,152,0,0,0,,0,0,0,0,0,0,0,1,1,58.31
id_00041957,23-01-2017,A,France,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,25-01-2017,A,88,2,9,0,0,0,,0,0,8,0,0,0,1,1,2,176
id_00041958,23-01-2017,A,Germany,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,28-01-2017,A,67.58,2,9,0,0,0,,0,0,20,0,0,0,4,1,5,337.9
id_00041959,25-01-2017,A,CHN,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,30-01-2017,A,74.8,2,9,0,0,0,,0,0,11,0,0,0,4,1,5,374
id_00041960,30-01-2017,A,France,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,03-02-2017,A,67.3,2,10,0,0,0,,0,0,73,0,0,0,3,1,4,269.2
id_00041961,02-01-2017,A,SVK,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,08-01-2017,A,74.8,2,9,0,1,0,,0,0,35,0,0,0,5,1,6,448.8
id_00041962,07-01-2017,A,France,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,10-01-2017,A,69.99,2,9,0,0,0,,0,0,1,0,0,0,1,2,3,209.97
id_00041963,08-01-2017,A,Portugal,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,10-01-2017,A,79.5,2,9,0,0,0,,0,0,16,0,0,0,0,2,2,159
id_00041964,14-01-2017,A,Italy,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,17-01-2017,A,79.5,2,9,0,0,0,,0,0,11,0,0,0,1,2,3,238.5
id_00041965,15-01-2017,A,France,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,18-01-2017,A,83.8,2,9,0,0,0,,0,0,4,0,0,0,1,2,3,251.4
id_00041966,29-01-2017,A,Portugal,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,02-02-2017,A,54.71,2,7,0,0,0,,0,0,7,0,0,0,2,2,4,218.84
id_00041967,28-01-2017,D,Portugal,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,29-01-2017,A,79.2,2,9,0,0,0,,0,0,0,0,0,0,1,0,1,79.2
id_00041968,15-01-2017,K,USA,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,27-02-2017,A,0,0,9,0,14,0,,0,0,11,0,0,0,30,13,43,0
id_00041969,21-01-2017,K,JPN,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,22-01-2017,A,60.06,1,7,0,0,0,,0,0,0,0,0,0,1,0,1,60.06
id_00041970,18-07-2017,A,Portugal,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,20-07-2017,A,126,1,10,0,0,0,,0,0,14,0,0,0,2,0,2,252
id_00041971,05-07-2017,A,Germany,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,09-07-2017,A,89.1,1,9,0,1,0,,0,0,239,0,0,0,4,0,4,356.4
id_00041972,26-07-2017,A,Spain,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,28-07-2017,A,106.6,1,83,0,1,0,,0,0,78,0,0,0,2,0,2,213.2
id_00041973,06-07-2017,A,Germany,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,10-07-2017,A,89.1,1,9,0,0,0,,0,0,172,0,0,0,3,1,4,356.4
id_00041974,24-07-2017,A,Germany,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,28-07-2017,A,78.66,1,7,0,0,0,,0,0,138,0,0,0,3,1,4,314.64
id_00041975,24-07-2017,A,Germany,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,28-07-2017,A,78.66,1,7,0,0,0,,0,0,138,0,0,0,3,1,4,314.64
id_00041976,16-07-2017,A,Great Britain,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,17-07-2017,A,98,1,9,0,1,0,,0,0,12,0,0,0,0,1,1,98
id_00041977,01-07-2017,A,Portugal,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,04-07-2017,A,80.1,1,8,0,0,0,,0,0,139,0,0,0,1,2,3,240.3
id_00041978,02-07-2017,A,Great Britain,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,07-07-2017,A,89.1,1,9,0,0,0,,0,0,224,0,0,0,3,2,5,445.5
id_00041979,22-07-2017,A,CHE,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,27-07-2017,A,160,1,9,0,1,0,,0,0,3,0,0,0,3,2,5,800
id_00041980,01-07-2017,A,Germany,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,02-07-2017,A,98.1,2,9,0,0,0,,0,0,181,0,0,0,1,0,1,98.1
id_00041981,05-07-2017,A,Ireland,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,09-07-2017,A,89.1,2,9,0,0,0,,0,0,175,0,0,0,4,0,4,356.4
id_00041982,06-07-2017,A,CN,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,08-07-2017,A,89.1,2,9,0,0,0,,0,0,172,0,0,0,2,0,2,178.2
id_00041983,06-07-2017,A,France,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,08-07-2017,A,108,2,9,0,0,0,,0,0,112,0,0,0,2,0,2,216
id_00041984,06-07-2017,A,Great Britain,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,08-07-2017,A,108,2,9,0,0,0,,0,0,129,0,0,0,2,0,2,216
id_00041985,06-07-2017,A,Great Britain,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,08-07-2017,A,129,2,9,0,0,0,,0,0,6,0,0,0,2,0,2,258
id_00041986,06-07-2017,A,Germany,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,09-07-2017,A,89.1,2,9,0,0,0,,0,0,246,0,0,0,3,0,3,267.3
id_00041987,06-07-2017,A,Great Britain,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,09-07-2017,A,108,2,9,0,0,0,,0,0,116,0,0,0,3,0,3,324
id_00041988,06-07-2017,A,Great Britain,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,09-07-2017,A,108,2,9,0,0,0,,0,0,116,0,0,0,3,0,3,324
id_00041989,06-07-2017,A,Portugal,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,09-07-2017,A,108,2,9,0,0,0,,0,0,116,0,0,0,3,0,3,324
id_00041990,07-07-2017,A,CN,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,08-07-2017,A,89.1,2,9,0,0,0,,0,0,131,0,0,0,1,0,1,89.1
id_00041991,07-07-2017,A,CN,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,09-07-2017,A,108,2,9,0,0,0,,0,0,117,0,0,0,2,0,2,216
id_00041992,07-07-2017,A,Netherland,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,09-07-2017,A,101.98,2,152,0,0,0,,0,0,0,0,0,0,2,0,2,203.96
id_00041993,08-07-2017,A,Spain,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,09-07-2017,A,89.1,2,9,0,0,0,,0,0,250,0,0,0,1,0,1,89.1
id_00041994,11-07-2017,A,Germany,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,14-07-2017,A,135.67,2,9,0,0,0,,0,0,24,0,0,0,3,0,3,407.01
id_00041995,18-07-2017,A,USA,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,19-07-2017,A,68.61,2,7,0,0,0,,0,0,158,0,0,0,1,0,1,68.61
id_00041996,19-07-2017,A,Great Britain,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,21-07-2017,A,140,2,9,0,0,0,,0,0,10,0,0,0,2,0,2,280
id_00041997,20-07-2017,A,Portugal,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,22-07-2017,A,101.68,2,423,0,0,0,,0,0,17,0,0,0,2,0,2,203.36
id_00041998,20-07-2017,A,Great Britain,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,23-07-2017,A,65.18,2,7,0,0,0,,0,0,243,0,0,0,3,0,3,195.54
id_00041999,20-07-2017,A,Great Britain,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,23-07-2017,A,96.9,2,9,0,0,0,,0,0,186,0,0,0,3,0,3,290.7
id_00042000,21-07-2017,A,Belgium,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,22-07-2017,A,78.4,2,85,0,0,0,,0,0,9,0,0,0,1,0,1,78.4
id_00042001,21-07-2017,A,Germany,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,22-07-2017,A,108,2,8,0,0,0,,0,0,138,0,0,0,1,0,1,108
id_00042002,21-07-2017,A,Portugal,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,22-07-2017,A,86.4,2,83,0,0,0,,0,0,117,0,0,0,1,0,1,86.4
id_00042003,21-07-2017,A,USA,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,22-07-2017,A,68.61,2,7,0,0,0,,0,0,241,0,0,0,1,0,1,68.61
id_00042004,22-07-2017,A,France,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,23-07-2017,A,140,2,9,0,0,0,,0,0,17,0,0,0,1,0,1,140
id_00042005,26-07-2017,A,Spain,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,29-07-2017,A,104,2,42,0,0,0,,0,0,64,0,0,0,3,0,3,312
id_00042006,26-07-2017,A,Portugal,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,29-07-2017,A,140,2,9,0,0,0,,0,0,28,0,0,0,3,0,3,420
id_00042007,29-07-2017,A,Portugal,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,30-07-2017,A,125,2,9,0,0,0,,0,0,124,0,0,0,1,0,1,125
id_00042008,20-07-2017,A,Great Britain,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,23-07-2017,A,96.9,2,9,0,1,0,,0,0,198,0,0,0,3,0,3,290.7
id_00042009,07-07-2017,A,Germany,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,08-07-2017,A,89.1,2,9,0,2,0,,0,0,188,0,0,0,1,0,1,89.1
id_00042010,02-07-2017,A,France,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,03-07-2017,A,98,2,9,0,0,0,,0,0,0,0,0,0,0,1,1,98
id_00042011,02-07-2017,A,Netherland,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,03-07-2017,A,87.74,2,152,0,0,0,,0,0,4,0,0,0,0,1,1,87.74
id_00042012,03-07-2017,A,CN,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,04-07-2017,A,98,2,9,0,0,0,,0,0,4,0,0,0,0,1,1,98
id_00042013,06-07-2017,A,CHE,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,10-07-2017,A,89.1,2,9,0,0,0,,0,0,129,0,0,0,3,1,4,356.4
id_00042014,06-07-2017,A,Portugal,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,10-07-2017,A,89.1,2,9,0,0,0,,0,0,131,0,0,0,3,1,4,356.4
id_00042015,07-07-2017,A,Belgium,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,10-07-2017,A,108,2,9,0,0,0,,0,0,122,0,0,0,2,1,3,324
id_00042016,07-07-2017,A,Spain,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,10-07-2017,A,89.1,2,9,0,0,0,,0,0,185,0,0,0,2,1,3,267.3
id_00042017,07-07-2017,A,France,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,10-07-2017,A,89.1,2,9,0,0,0,,0,0,132,0,0,0,2,1,3,267.3
id_00042018,10-07-2017,A,Spain,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,13-07-2017,A,79,2,85,0,0,0,,0,0,31,0,0,0,2,1,3,237
id_00042019,14-07-2017,A,France,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,17-07-2017,A,115,2,9,0,0,0,,0,0,3,0,0,0,2,1,3,345
id_00042020,15-07-2017,A,CHE,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,17-07-2017,A,120,2,9,0,0,0,,0,0,109,0,0,0,1,1,2,240
id_00042021,15-07-2017,A,Spain,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,17-07-2017,A,108,2,9,0,0,0,,0,0,122,0,0,0,1,1,2,216
id_00042022,15-07-2017,A,Portugal,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,17-07-2017,A,74.91,2,152,0,0,0,,0,0,4,0,0,0,1,1,2,149.82
id_00042023,17-07-2017,A,CHE,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,19-07-2017,A,89.1,2,9,0,0,0,,0,0,224,0,0,0,1,1,2,178.2
id_00042024,24-07-2017,A,Brazil,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,27-07-2017,A,125,2,9,0,0,0,,0,0,90,0,0,0,2,1,3,375
id_00042025,24-07-2017,A,CHE,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,28-07-2017,A,115.63,2,9,0,0,0,,0,0,142,0,0,0,3,1,4,462.52
id_00042026,24-07-2017,A,Spain,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,28-07-2017,A,120,2,9,0,0,0,,0,0,86,0,0,0,3,1,4,480
id_00042027,28-07-2017,A,France,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,31-07-2017,A,143,2,9,0,0,0,,0,0,10,0,0,0,2,1,3,429
id_00042028,29-07-2017,A,CHN,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,31-07-2017,A,126,2,9,0,0,0,,0,0,56,0,0,0,1,1,2,252
id_00042029,29-07-2017,A,Great Britain,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,31-07-2017,A,114.8,2,83,0,0,0,,0,0,35,0,0,0,1,1,2,229.6
id_00042030,31-07-2017,A,France,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,03-08-2017,A,120.83,2,9,0,2,0,,0,0,192,0,0,0,2,1,3,362.49
id_00042031,02-07-2017,A,TUN,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,05-07-2017,A,70.11,2,152,0,0,0,,0,0,1,0,0,0,1,2,3,210.33
id_00042032,02-07-2017,A,Great Britain,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,06-07-2017,A,106.6,2,79,0,0,0,,0,0,8,0,0,0,2,2,4,426.4
id_00042033,02-07-2017,A,Great Britain,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,07-07-2017,A,89.1,2,9,0,0,0,,0,0,224,0,0,0,3,2,5,445.5
id_00042034,02-07-2017,A,Great Britain,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,09-07-2017,A,89.1,2,9,0,0,0,,0,0,180,0,0,0,5,2,7,623.7
id_00042035,07-07-2017,A,Germany,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,11-07-2017,A,89.1,2,9,0,0,0,,0,0,172,0,0,0,2,2,4,356.4
id_00042036,08-07-2017,A,Great Britain,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,13-07-2017,A,82.08,2,7,0,0,0,,0,0,127,0,0,0,3,2,5,410.4
id_00042037,09-07-2017,A,NOR,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,11-07-2017,A,89.1,2,9,0,0,0,,0,0,173,0,0,0,0,2,2,178.2
id_00042038,16-07-2017,A,Belgium,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,18-07-2017,A,89.1,2,9,0,0,0,,0,0,156,0,0,0,0,2,2,178.2
id_00042039,16-07-2017,A,Belgium,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,18-07-2017,A,89.1,2,9,0,0,0,,0,0,156,0,0,0,0,2,2,178.2
id_00042040,16-07-2017,A,Germany,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,18-07-2017,A,89.1,2,9,0,0,0,,0,0,148,0,0,0,0,2,2,178.2
id_00042041,16-07-2017,A,Germany,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,18-07-2017,A,89.1,2,9,0,0,0,,0,0,148,0,0,0,0,2,2,178.2
id_00042042,16-07-2017,A,Spain,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,18-07-2017,A,89.1,2,9,0,0,0,,0,0,151,0,0,0,0,2,2,178.2
id_00042043,16-07-2017,A,Belgium,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,20-07-2017,A,93.6,2,9,0,0,0,,0,0,156,0,0,0,2,2,4,374.4
id_00042044,16-07-2017,A,Belgium,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,20-07-2017,A,89.1,2,9,0,0,0,,0,0,156,0,0,0,2,2,4,356.4
id_00042045,21-07-2017,A,Netherland,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,25-07-2017,A,106.65,2,9,0,0,0,,0,0,169,0,0,0,2,2,4,426.6
id_00042046,21-07-2017,A,Ireland,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,28-07-2017,A,110.94,2,9,0,0,0,,0,0,166,0,0,0,5,2,7,776.58
id_00042047,23-07-2017,A,Germany,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,26-07-2017,A,129.33,2,9,0,0,0,,0,0,25,0,0,0,1,2,3,387.99
id_00042048,23-07-2017,A,France,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,27-07-2017,A,125,2,9,0,0,0,,0,0,91,0,0,0,2,2,4,500
id_00042049,23-07-2017,A,France,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,30-07-2017,A,94.5,2,7,0,0,0,,0,0,140,0,0,0,5,2,7,661.5
id_00042050,29-07-2017,A,Germany,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,03-08-2017,A,89.1,2,9,0,0,0,,0,0,253,0,0,0,3,2,5,445.5
id_00042051,30-07-2017,A,France,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,01-08-2017,A,120,2,9,0,0,0,,0,0,90,0,0,0,0,2,2,240
id_00042052,30-07-2017,A,France,Transient,No Deposit,TA/TO,City Hotel,0,Online TA,SC,Check-Out,01-08-2017,A,118.75,2,9,0,0,0,,0,0,136,0,0,0,0,2,2,237.5
